case,service,fault_type,capability_id,capability,magnitude,value_per_min,weighted_magnitude
re2tt_ts-travel-service_cpu_3,ts-travel-service,cpu,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-travel-service_cpu_3,ts-travel-service,cpu,trip_search,Trip Search,0.653454904228898,60.0,39.20729425373388
re2tt_ts-travel-service_cpu_3,ts-travel-service,cpu,order_management,Order Management,0.9682432432432432,40.0,38.729729729729726
re2tt_ts-travel-service_cpu_3,ts-travel-service,cpu,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-travel-service_cpu_3,ts-travel-service,cpu,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-travel-service_cpu_3,ts-travel-service,cpu,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-travel-service_cpu_3,ts-travel-service,cpu,food_ordering,Food Ordering,0.7187100711329786,15.0,10.780651066994679
re2tt_ts-travel-service_cpu_3,ts-travel-service,cpu,admin_configuration,Admin Configuration,1.0,5.0,5.0
re2tt_ts-travel-service_delay_1,ts-travel-service,delay,ticket_reservation,Ticket Reservation,0.9972222222222222,100.0,99.72222222222223
re2tt_ts-travel-service_delay_1,ts-travel-service,delay,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-travel-service_delay_1,ts-travel-service,delay,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-travel-service_delay_1,ts-travel-service,delay,trip_search,Trip Search,1.0,60.0,60.0
re2tt_ts-travel-service_delay_1,ts-travel-service,delay,order_management,Order Management,0.6634544106745737,40.0,26.538176426982947
re2tt_ts-travel-service_delay_1,ts-travel-service,delay,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-travel-service_delay_1,ts-travel-service,delay,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-travel-service_delay_1,ts-travel-service,delay,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-travel-service_delay_1,ts-travel-service,delay,food_ordering,Food Ordering,1.0,15.0,15.0
re2tt_ts-travel-service_delay_1,ts-travel-service,delay,admin_configuration,Admin Configuration,1.0,5.0,5.0
re2tt_ts-travel-service_delay_2,ts-travel-service,delay,ticket_reservation,Ticket Reservation,1.0,100.0,100.0
re2tt_ts-travel-service_delay_2,ts-travel-service,delay,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-travel-service_delay_2,ts-travel-service,delay,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-travel-service_delay_2,ts-travel-service,delay,trip_search,Trip Search,0.9958052582903952,60.0,59.74831549742371
re2tt_ts-travel-service_delay_2,ts-travel-service,delay,order_management,Order Management,0.8512585812356979,40.0,34.05034324942791
re2tt_ts-travel-service_delay_2,ts-travel-service,delay,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-travel-service_delay_2,ts-travel-service,delay,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-travel-service_delay_2,ts-travel-service,delay,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-travel-service_delay_2,ts-travel-service,delay,food_ordering,Food Ordering,1.0,15.0,15.0
re2tt_ts-travel-service_delay_2,ts-travel-service,delay,admin_configuration,Admin Configuration,1.0,5.0,5.0
re2tt_ts-travel-service_delay_3,ts-travel-service,delay,ticket_reservation,Ticket Reservation,1.0,100.0,100.0
re2tt_ts-travel-service_delay_3,ts-travel-service,delay,payment_processing,Payment Processing,0.294876660341556,100.0,29.487666034155602
re2tt_ts-travel-service_delay_3,ts-travel-service,delay,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-travel-service_delay_3,ts-travel-service,delay,trip_search,Trip Search,1.0,60.0,60.0
re2tt_ts-travel-service_delay_3,ts-travel-service,delay,order_management,Order Management,0.7109243697478991,40.0,28.436974789915965
re2tt_ts-travel-service_delay_3,ts-travel-service,delay,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-travel-service_delay_3,ts-travel-service,delay,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-travel-service_delay_3,ts-travel-service,delay,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-travel-service_delay_3,ts-travel-service,delay,food_ordering,Food Ordering,0.9826108055645422,15.0,14.739162083468132
re2tt_ts-travel-service_delay_3,ts-travel-service,delay,admin_configuration,Admin Configuration,1.0,5.0,5.0
re2tt_ts-travel-service_disk_1,ts-travel-service,disk,ticket_reservation,Ticket Reservation,0.4339393939393938,100.0,43.39393939393938
re2tt_ts-travel-service_disk_1,ts-travel-service,disk,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-travel-service_disk_1,ts-travel-service,disk,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-travel-service_disk_1,ts-travel-service,disk,trip_search,Trip Search,0.2934386786318117,60.0,17.6063207179087
re2tt_ts-travel-service_disk_1,ts-travel-service,disk,order_management,Order Management,0.7980769230769231,40.0,31.923076923076927
re2tt_ts-travel-service_disk_1,ts-travel-service,disk,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-travel-service_disk_1,ts-travel-service,disk,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-travel-service_disk_1,ts-travel-service,disk,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-travel-service_disk_1,ts-travel-service,disk,food_ordering,Food Ordering,0.2797175141242938,15.0,4.195762711864407
re2tt_ts-travel-service_disk_1,ts-travel-service,disk,admin_configuration,Admin Configuration,0.3524844720496893,5.0,1.7624223602484466
re2tt_ts-travel-service_disk_2,ts-travel-service,disk,ticket_reservation,Ticket Reservation,0.0,100.0,0.0
re2tt_ts-travel-service_disk_2,ts-travel-service,disk,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-travel-service_disk_2,ts-travel-service,disk,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-travel-service_disk_2,ts-travel-service,disk,trip_search,Trip Search,0.279047619047619,60.0,16.74285714285714
re2tt_ts-travel-service_disk_2,ts-travel-service,disk,order_management,Order Management,0.0,40.0,0.0
re2tt_ts-travel-service_disk_2,ts-travel-service,disk,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-travel-service_disk_2,ts-travel-service,disk,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-travel-service_disk_2,ts-travel-service,disk,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-travel-service_disk_2,ts-travel-service,disk,food_ordering,Food Ordering,0.222559331175836,15.0,3.33838996763754
re2tt_ts-travel-service_disk_2,ts-travel-service,disk,admin_configuration,Admin Configuration,0.2746440938822625,5.0,1.3732204694113126
re2tt_ts-travel-service_disk_3,ts-travel-service,disk,ticket_reservation,Ticket Reservation,0.0,100.0,0.0
re2tt_ts-travel-service_disk_3,ts-travel-service,disk,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-travel-service_disk_3,ts-travel-service,disk,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-travel-service_disk_3,ts-travel-service,disk,trip_search,Trip Search,0.3993539518900344,60.0,23.961237113402063
re2tt_ts-travel-service_disk_3,ts-travel-service,disk,order_management,Order Management,0.0,40.0,0.0
re2tt_ts-travel-service_disk_3,ts-travel-service,disk,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-travel-service_disk_3,ts-travel-service,disk,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-travel-service_disk_3,ts-travel-service,disk,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-travel-service_disk_3,ts-travel-service,disk,food_ordering,Food Ordering,0.1798089098653159,15.0,2.6971336479797383
re2tt_ts-travel-service_disk_3,ts-travel-service,disk,admin_configuration,Admin Configuration,0.3841018475392019,5.0,1.9205092376960096
re2tt_ts-travel-service_loss_1,ts-travel-service,loss,ticket_reservation,Ticket Reservation,0.9043010752688172,100.0,90.43010752688173
re2tt_ts-travel-service_loss_1,ts-travel-service,loss,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-travel-service_loss_1,ts-travel-service,loss,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-travel-service_loss_1,ts-travel-service,loss,trip_search,Trip Search,0.7998182109821954,60.0,47.989092658931725
re2tt_ts-travel-service_loss_1,ts-travel-service,loss,order_management,Order Management,0.8773284870513403,40.0,35.09313948205361
re2tt_ts-travel-service_loss_1,ts-travel-service,loss,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-travel-service_loss_1,ts-travel-service,loss,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-travel-service_loss_1,ts-travel-service,loss,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-travel-service_loss_1,ts-travel-service,loss,food_ordering,Food Ordering,0.0,15.0,0.0
re2tt_ts-travel-service_loss_1,ts-travel-service,loss,admin_configuration,Admin Configuration,0.7168407723963279,5.0,3.5842038619816394
re2tt_ts-travel-service_loss_2,ts-travel-service,loss,ticket_reservation,Ticket Reservation,0.9345518867924528,100.0,93.45518867924528
re2tt_ts-travel-service_loss_2,ts-travel-service,loss,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-travel-service_loss_2,ts-travel-service,loss,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-travel-service_loss_2,ts-travel-service,loss,trip_search,Trip Search,0.8064202103663605,60.0,48.38521262198163
re2tt_ts-travel-service_loss_2,ts-travel-service,loss,order_management,Order Management,0.7919191919191919,40.0,31.676767676767675
re2tt_ts-travel-service_loss_2,ts-travel-service,loss,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-travel-service_loss_2,ts-travel-service,loss,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-travel-service_loss_2,ts-travel-service,loss,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-travel-service_loss_2,ts-travel-service,loss,food_ordering,Food Ordering,0.2102624520592584,15.0,3.153936780888876
re2tt_ts-travel-service_loss_2,ts-travel-service,loss,admin_configuration,Admin Configuration,0.7206394428616651,5.0,3.6031972143083255
re2tt_ts-travel-service_loss_3,ts-travel-service,loss,ticket_reservation,Ticket Reservation,0.9722222222222224,100.0,97.22222222222224
re2tt_ts-travel-service_loss_3,ts-travel-service,loss,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-travel-service_loss_3,ts-travel-service,loss,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-travel-service_loss_3,ts-travel-service,loss,trip_search,Trip Search,0.8238866396761133,60.0,49.4331983805668
re2tt_ts-travel-service_loss_3,ts-travel-service,loss,order_management,Order Management,0.8363076923076924,40.0,33.4523076923077
re2tt_ts-travel-service_loss_3,ts-travel-service,loss,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-travel-service_loss_3,ts-travel-service,loss,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-travel-service_loss_3,ts-travel-service,loss,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-travel-service_loss_3,ts-travel-service,loss,food_ordering,Food Ordering,0.2324234904880067,15.0,3.4863523573201007
re2tt_ts-travel-service_loss_3,ts-travel-service,loss,admin_configuration,Admin Configuration,0.6827751196172249,5.0,3.4138755980861246
re2tt_ts-travel-service_mem_1,ts-travel-service,mem,ticket_reservation,Ticket Reservation,0.9992163009404388,100.0,99.92163009404388
re2tt_ts-travel-service_mem_1,ts-travel-service,mem,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-travel-service_mem_1,ts-travel-service,mem,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-travel-service_mem_1,ts-travel-service,mem,trip_search,Trip Search,0.8397549891325824,60.0,50.38529934795494
re2tt_ts-travel-service_mem_1,ts-travel-service,mem,order_management,Order Management,0.9108554996405464,40.0,36.43421998562185
re2tt_ts-travel-service_mem_1,ts-travel-service,mem,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-travel-service_mem_1,ts-travel-service,mem,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-travel-service_mem_1,ts-travel-service,mem,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-travel-service_mem_1,ts-travel-service,mem,food_ordering,Food Ordering,0.8315729522626074,15.0,12.47359428393911
re2tt_ts-travel-service_mem_1,ts-travel-service,mem,admin_configuration,Admin Configuration,0.996767987687572,5.0,4.98383993843786
re2tt_ts-travel-service_mem_2,ts-travel-service,mem,ticket_reservation,Ticket Reservation,1.0,100.0,100.0
re2tt_ts-travel-service_mem_2,ts-travel-service,mem,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-travel-service_mem_2,ts-travel-service,mem,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-travel-service_mem_2,ts-travel-service,mem,trip_search,Trip Search,0.9039891145625912,60.0,54.23934687375547
re2tt_ts-travel-service_mem_2,ts-travel-service,mem,order_management,Order Management,0.7473420888055033,40.0,29.893683552220132
re2tt_ts-travel-service_mem_2,ts-travel-service,mem,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-travel-service_mem_2,ts-travel-service,mem,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-travel-service_mem_2,ts-travel-service,mem,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-travel-service_mem_2,ts-travel-service,mem,food_ordering,Food Ordering,0.8174072261199035,15.0,12.261108391798551
re2tt_ts-travel-service_mem_2,ts-travel-service,mem,admin_configuration,Admin Configuration,0.9992371071101618,5.0,4.996185535550809
re2tt_ts-travel-service_mem_3,ts-travel-service,mem,ticket_reservation,Ticket Reservation,0.6231660231660232,100.0,62.31660231660232
re2tt_ts-travel-service_mem_3,ts-travel-service,mem,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-travel-service_mem_3,ts-travel-service,mem,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-travel-service_mem_3,ts-travel-service,mem,trip_search,Trip Search,0.5837885154061624,60.0,35.02731092436974
re2tt_ts-travel-service_mem_3,ts-travel-service,mem,order_management,Order Management,0.927115987460815,40.0,37.0846394984326
re2tt_ts-travel-service_mem_3,ts-travel-service,mem,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-travel-service_mem_3,ts-travel-service,mem,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-travel-service_mem_3,ts-travel-service,mem,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-travel-service_mem_3,ts-travel-service,mem,food_ordering,Food Ordering,0.5190058479532165,15.0,7.785087719298247
re2tt_ts-travel-service_mem_3,ts-travel-service,mem,admin_configuration,Admin Configuration,0.5930812550281577,5.0,2.965406275140788
re2tt_ts-travel-service_socket_1,ts-travel-service,socket,ticket_reservation,Ticket Reservation,0.0,100.0,0.0
re2tt_ts-travel-service_socket_1,ts-travel-service,socket,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-travel-service_socket_1,ts-travel-service,socket,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-travel-service_socket_1,ts-travel-service,socket,trip_search,Trip Search,0.9367236467236468,60.0,56.20341880341881
re2tt_ts-travel-service_socket_1,ts-travel-service,socket,order_management,Order Management,0.0,40.0,0.0
re2tt_ts-travel-service_socket_1,ts-travel-service,socket,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-travel-service_socket_1,ts-travel-service,socket,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-travel-service_socket_1,ts-travel-service,socket,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-travel-service_socket_1,ts-travel-service,socket,food_ordering,Food Ordering,0.8606738470035902,15.0,12.910107705053854
re2tt_ts-travel-service_socket_1,ts-travel-service,socket,admin_configuration,Admin Configuration,0.9892619479733816,5.0,4.9463097398669085
re2tt_ts-travel-service_socket_2,ts-travel-service,socket,ticket_reservation,Ticket Reservation,0.5742793791574279,100.0,57.42793791574279
re2tt_ts-travel-service_socket_2,ts-travel-service,socket,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-travel-service_socket_2,ts-travel-service,socket,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-travel-service_socket_2,ts-travel-service,socket,trip_search,Trip Search,0.6003784806704515,60.0,36.02270884022709
re2tt_ts-travel-service_socket_2,ts-travel-service,socket,order_management,Order Management,0.917958889289578,40.0,36.71835557158312
re2tt_ts-travel-service_socket_2,ts-travel-service,socket,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-travel-service_socket_2,ts-travel-service,socket,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-travel-service_socket_2,ts-travel-service,socket,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-travel-service_socket_2,ts-travel-service,socket,food_ordering,Food Ordering,0.524255846449946,15.0,7.863837696749191
re2tt_ts-travel-service_socket_2,ts-travel-service,socket,admin_configuration,Admin Configuration,0.5960631874948308,5.0,2.980315937474154
re2tt_ts-travel-service_socket_3,ts-travel-service,socket,ticket_reservation,Ticket Reservation,0.9827586206896552,100.0,98.27586206896552
re2tt_ts-travel-service_socket_3,ts-travel-service,socket,payment_processing,Payment Processing,0.0,100.0,0.0
re2tt_ts-travel-service_socket_3,ts-travel-service,socket,user_authentication,User Authentication,0.0,70.0,0.0
re2tt_ts-travel-service_socket_3,ts-travel-service,socket,trip_search,Trip Search,0.924739278344766,60.0,55.48435670068596
re2tt_ts-travel-service_socket_3,ts-travel-service,socket,order_management,Order Management,0.9631687242798356,40.0,38.52674897119342
re2tt_ts-travel-service_socket_3,ts-travel-service,socket,baggage_consignment,Baggage Consignment,0.0,30.0,0.0
re2tt_ts-travel-service_socket_3,ts-travel-service,socket,travel_insurance,Travel Insurance / Assurance,0.0,25.0,0.0
re2tt_ts-travel-service_socket_3,ts-travel-service,socket,contact_management,Contact Management,0.0,20.0,0.0
re2tt_ts-travel-service_socket_3,ts-travel-service,socket,food_ordering,Food Ordering,0.8397511994855815,15.0,12.596267992283723
re2tt_ts-travel-service_socket_3,ts-travel-service,socket,admin_configuration,Admin Configuration,0.992979242979243,5.0,4.964896214896215
